source_file,metric_group,group_value,metric_name,metric_value
gemma_least_to_most_dailydialog_results,window_size,11.0,macro_recall,0.3514911014911014
gemma_least_to_most_dailydialog_results,window_size,11.0,macro_f1,0.3029863115537613
gemma_least_to_most_structured_dailydialog_results,window_size,1.0,accuracy,0.5111346765641569
gemma_least_to_most_structured_dailydialog_results,window_size,1.0,macro_precision,0.3273282713571052
gemma_least_to_most_structured_dailydialog_results,window_size,1.0,macro_recall,0.380160154173312
gemma_least_to_most_structured_dailydialog_results,window_size,1.0,macro_f1,0.3192371990823045
gemma_least_to_most_structured_dailydialog_results,window_size,3.0,accuracy,0.4475079533404029
gemma_least_to_most_structured_dailydialog_results,window_size,3.0,macro_precision,0.332266739145287
gemma_least_to_most_structured_dailydialog_results,window_size,3.0,macro_recall,0.3380667578035999
gemma_least_to_most_structured_dailydialog_results,window_size,3.0,macro_f1,0.3124241272891003
gemma_least_to_most_structured_dailydialog_results,window_size,5.0,accuracy,0.4612937433722163
gemma_least_to_most_structured_dailydialog_results,window_size,5.0,macro_precision,0.344112909967162
gemma_least_to_most_structured_dailydialog_results,window_size,5.0,macro_recall,0.3267387218045112
gemma_least_to_most_structured_dailydialog_results,window_size,5.0,macro_f1,0.3221316191680464
gemma_least_to_most_structured_dailydialog_results,window_size,7.0,accuracy,0.4941675503711559
gemma_least_to_most_structured_dailydialog_results,window_size,7.0,macro_precision,0.3163959933871438
gemma_least_to_most_structured_dailydialog_results,window_size,7.0,macro_recall,0.3273605415052784
gemma_least_to_most_structured_dailydialog_results,window_size,7.0,macro_f1,0.3073786519438693
gemma_least_to_most_structured_dailydialog_results,window_size,9.0,accuracy,0.5015906680805938
gemma_least_to_most_structured_dailydialog_results,window_size,9.0,macro_precision,0.3347131481333935
gemma_least_to_most_structured_dailydialog_results,window_size,9.0,macro_recall,0.3647333295359611
gemma_least_to_most_structured_dailydialog_results,window_size,9.0,macro_f1,0.3350107527071938
gemma_least_to_most_structured_dailydialog_results,window_size,11.0,accuracy,0.5334040296924708
gemma_least_to_most_structured_dailydialog_results,window_size,11.0,macro_precision,0.3648470141587494
gemma_least_to_most_structured_dailydialog_results,window_size,11.0,macro_recall,0.4072059884559884
gemma_least_to_most_structured_dailydialog_results,window_size,11.0,macro_f1,0.3691866195961594
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,1.0,accuracy,0.5471898197242842
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,1.0,macro_precision,0.3146120437720502
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,1.0,macro_recall,0.4320142211589579
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,1.0,macro_f1,0.3339342403316867
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,3.0,accuracy,0.4411452810180276
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,3.0,macro_precision,0.3795642118705499
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,3.0,macro_recall,0.382935083921926
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,3.0,macro_f1,0.3649710494025104
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,5.0,accuracy,0.4581124072110286
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,5.0,macro_precision,0.3708793577554064
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,5.0,macro_recall,0.3591768246373509
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,5.0,macro_f1,0.3502503226471413
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,7.0,accuracy,0.471898197242842
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,7.0,macro_precision,0.3544631834215167
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,7.0,macro_recall,0.3531261866788182
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,7.0,macro_f1,0.3378285007159433
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,9.0,accuracy,0.4941675503711559
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,9.0,macro_precision,0.3599738470148654
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,9.0,macro_recall,0.3755658084605453
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,9.0,macro_f1,0.3532323905171824
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,11.0,accuracy,0.5312831389183457
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,11.0,macro_precision,0.3607937818589495
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,11.0,macro_recall,0.3896236804131541
gemma_least_to_most_structured_lemmatized_dailydialog_results,window_size,11.0,macro_f1,0.3591099575783967
gemma_least_to_most_lemmatized_dailydialog_results,window_size,1.0,accuracy,0.6193001060445387
gemma_least_to_most_lemmatized_dailydialog_results,window_size,1.0,macro_precision,0.2898213080393931
gemma_least_to_most_lemmatized_dailydialog_results,window_size,1.0,macro_recall,0.365185691501481
gemma_least_to_most_lemmatized_dailydialog_results,window_size,1.0,macro_f1,0.3034964937131525
gemma_least_to_most_lemmatized_dailydialog_results,window_size,3.0,accuracy,0.6468716861081655
gemma_least_to_most_lemmatized_dailydialog_results,window_size,3.0,macro_precision,0.3387204771524603
gemma_least_to_most_lemmatized_dailydialog_results,window_size,3.0,macro_recall,0.4298017771701982
gemma_least_to_most_lemmatized_dailydialog_results,window_size,3.0,macro_f1,0.3581347204028376
gemma_least_to_most_lemmatized_dailydialog_results,window_size,5.0,accuracy,0.6468716861081655
gemma_least_to_most_lemmatized_dailydialog_results,window_size,5.0,macro_precision,0.336208994803848
gemma_least_to_most_lemmatized_dailydialog_results,window_size,5.0,macro_recall,0.4164858168147641
gemma_least_to_most_lemmatized_dailydialog_results,window_size,5.0,macro_f1,0.3570472484642655
gemma_least_to_most_lemmatized_dailydialog_results,window_size,7.0,accuracy,0.6702014846235419
gemma_least_to_most_lemmatized_dailydialog_results,window_size,7.0,macro_precision,0.3081616021564018
gemma_least_to_most_lemmatized_dailydialog_results,window_size,7.0,macro_recall,0.3745744833464131
gemma_least_to_most_lemmatized_dailydialog_results,window_size,7.0,macro_f1,0.319901498622294
gemma_least_to_most_lemmatized_dailydialog_results,window_size,9.0,accuracy,0.6574761399787911
gemma_least_to_most_lemmatized_dailydialog_results,window_size,9.0,macro_precision,0.3343375981352171
gemma_least_to_most_lemmatized_dailydialog_results,window_size,9.0,macro_recall,0.4167316966659072
gemma_least_to_most_lemmatized_dailydialog_results,window_size,9.0,macro_f1,0.3555536181580424
